--------------------
Env: Dmc-visual-acrobot-swingup
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
390000		204.96348	192.20229	238.97508	96.58763	351.87925	178.87760	221.55654	196.02096	391.03843	253.49477
395000		204.66508	208.67960	258.35360	97.86923	358.44614	140.75800	214.65789	206.98249	385.52848	257.75142
400000		215.43037	195.81909	227.43315	124.55059	350.09124	155.82994	208.03331	200.51082	392.38355	265.68326
405000		215.16646	221.53564	247.97904	115.47805	322.96836	176.57446	223.98514	205.57022	392.24655	258.47768
410000		215.34456	192.02568	248.30161	127.77303	362.90362	178.36707	216.85657	211.12035	407.66446	260.20094
415000		203.74229	216.49376	255.38087	120.67722	368.20501	196.05107	219.30508	220.86872	408.62471	261.11797
420000		201.53964	197.98089	251.53031	135.44503	351.26335	194.16644	208.04647	198.93571	419.55700	261.28736
425000		218.42661	227.50347	224.67323	116.98094	359.15414	199.66438	206.64772	227.45332	420.06245	263.04319
430000		235.32210	213.65816	245.07228	133.34141	368.77701	165.65159	231.48801	234.09376	408.23850	270.41865
435000		217.85270	214.78062	248.00109	126.92841	318.88541	191.60473	225.78677	214.83751	424.83135	266.88409
440000		223.26889	219.46666	245.86423	135.45689	358.76565	188.52568	228.37061	215.50828	410.29701	272.40387
445000		236.65115	234.50123	253.56725	143.40733	371.65178	192.28927	232.90555	238.90682	394.01318	256.38942
450000		234.95787	223.56209	254.29470	133.35283	385.69045	196.63448	240.71028	247.08780	421.13893	257.42830
455000		240.97422	213.23891	252.84226	140.90533	373.43119	202.52795	232.62630	249.59117	417.01879	266.59623
460000		223.39572	160.14364	252.95769	146.70505	374.96848	200.57062	221.28276	242.49386	415.04140	268.46851
465000		229.98271	244.91691	266.22004	144.32425	387.67842	202.33504	238.21957	223.56224	433.13639	268.86497
470000		238.99323	210.05618	245.28015	134.32593	381.00093	204.48709	217.10949	221.24453	431.12413	259.26197
475000		240.77247	224.79397	260.19684	159.45088	376.41583	200.09133	206.23031	245.40431	420.77546	242.22752
480000		228.83073	225.14875	257.99898	142.64996	384.35010	205.51944	228.95006	251.35173	438.38586	269.49255
485000		243.10060	245.31326	257.79463	158.38883	361.51181	214.36229	209.22320	254.92242	441.88138	269.25671
490000		249.16808	236.43159	237.50112	159.06029	379.87740	217.25496	246.09508	244.22180	431.55003	262.76280
495000		221.98956	232.89085	254.09826	157.74046	386.90022	207.11176	234.54784	253.11169	440.93378	267.27372
500000		248.01257	231.32297	265.33901	167.44475	391.53350	209.77760	246.69602	248.42459	422.82807	271.57442
--------------------
Env: Dmc-visual-hopper-stand
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		0.77641		0.81271		6.76855		3.72755		0.00000		2.03403		0.65006		1.58877		1.62999		0.58931
5000		0.68642		0.88523		0.79087		1.07813		0.00000		2.05980		4.31483		7.32236		1.96185		0.33427
10000		0.08855		0.54412		0.00000		1.01667		0.56553		0.28161		3.36348		0.63638		0.00000		0.00000
15000		2.08002		1.71519		1.28004		6.00009		6.80003		0.80263		4.64238		1.02889		5.12123		1.12000
20000		2.72723		3.48111		0.16001		4.08153		2.56000		1.84263		10.51393	2.67829		8.48043		0.00000
25000		1.68000		1.16697		0.24001		6.64450		1.36000		0.67726		4.56159		2.34760		9.20000		5.84614
30000		6.19089		5.58620		1.36006		13.81236	8.08000		3.13476		6.97851		2.55878		0.16009		8.48004
35000		2.43652		1.01679		0.00000		1.67231		11.36000	10.23768	1.25485		1.18443		5.53133		3.36000
40000		14.59022	0.74469		0.00000		3.82498		4.40000		3.62193		2.59672		4.62830		9.52001		2.00000
45000		6.74004		5.79565		5.60650		5.35578		1.36000		1.92960		0.73545		6.36820		4.64000		7.60020
50000		61.37720	5.60443		2.88005		9.17922		5.52002		1.95361		9.81190		3.84362		6.08306		6.80001
55000		42.49399	0.26648		7.68001		1.46531		3.84000		5.74698		1.82198		0.00000		12.66343	13.12000
60000		64.97258	13.19850	0.00000		7.59427		0.80006		8.52496		14.04810	8.80370		6.80002		2.40000
65000		248.34947	5.90501		6.64006		1.68437		10.54743	8.45482		19.91355	14.32025	7.05605		2.08000
70000		292.16213	2.03682		9.28682		4.97843		5.23675		46.54945	34.02266	36.18256	5.28206		6.56000
75000		262.51706	1.96525		66.26512	31.06760	0.00000		66.02307	92.03011	47.68035	3.68386		6.64000
80000		279.01836	7.35382		6.76624		95.21701	7.06937		83.40596	111.51828	334.69396	8.34377		5.28000
85000		245.11904	6.23634		80.60449	140.10276	6.82697		189.98632	167.21978	284.41981	3.29224		5.04000
90000		303.55907	2.26068		84.30475	200.33818	1.15614		69.89362	20.23966	282.98114	1.05572		46.80000
95000		289.60012	20.12864	143.38053	188.48804	12.63404	308.78583	732.05990	492.16360	5.73136		19.17373
100000		239.66612	4.35546		187.00882	235.12136	12.18029	317.19289	387.22136	587.44047	3.39935		81.84233
105000		308.83110	5.85879		223.59780	283.07997	10.01764	367.27052	626.64213	649.34089	86.13575	62.76947
110000		325.89500	3.62705		241.30721	326.74970	117.10564	398.50256	689.44441	675.73926	4.46146		135.77482
115000		312.70717	11.23708	289.99587	286.59454	53.86152	372.12663	416.68047	747.98249	10.34997	238.68019
120000		353.76744	4.34568		378.57789	351.99105	126.54436	384.73501	594.19809	697.88648	3.76615		270.16124
125000		347.13259	3.44863		206.87017	364.30161	269.92968	395.30214	836.38661	845.51567	5.20274		279.73295
130000		368.17276	29.22308	726.83489	396.74743	306.55869	333.34230	616.06807	865.39042	4.03065		326.70696
135000		372.78182	6.24866		840.12396	349.43131	277.01887	418.94539	836.50626	833.13166	1.30401		266.74403
140000		360.70981	9.94474		629.82172	486.51047	319.11387	419.33801	839.56590	775.61760	19.17775	401.59797
145000		378.74531	4.05462		829.82721	464.49354	347.75918	436.86098	864.99908	882.25875	5.49025		380.79820
150000		399.20360	0.00000		718.70023	770.67556	357.83087	477.85230	771.67782	872.55529	3.10191		399.41822
155000		390.11943	16.95064	844.59238	574.82720	347.62755	471.00152	801.37402	891.79856	88.82705	362.90654
160000		396.16944	17.55992	881.24795	810.26121	229.45025	630.87990	883.70697	891.63371	4.07066		314.12428
165000		398.76068	18.91549	844.26991	816.54422	750.96409	604.65331	870.09840	900.72281	1.94952		395.44624
170000		400.06498	9.80313		829.25739	771.97610	734.78671	607.65892	909.32105	849.34339	8.02397		423.34397
175000		388.84387	14.68841	858.79720	835.91193	844.53968	497.88875	893.96786	874.57746	0.32001		721.31579
180000		409.04838	4.36241		888.49050	845.52301	771.60885	597.67214	888.49907	765.55616	5.29429		537.00347
185000		414.80920	3.29819		825.99357	842.80910	842.77720	275.24572	848.07244	911.26220	3.67365		647.82484
190000		408.31515	15.62558	874.92831	863.00984	857.30311	662.53110	908.41330	912.65801	4.89155		773.88647
195000		439.44661	2.20799		899.19921	847.49131	867.18903	610.36701	870.34660	881.95227	1.77781		829.42893
200000		414.13613	9.31037		895.67561	877.64484	863.55431	728.33632	906.33208	891.93673	4.61754		776.02626
205000		443.95650	130.17080	886.60070	889.14460	768.65356	744.05641	900.86780	893.60796	110.40347	850.83631
210000		455.88832	178.78864	907.15410	894.67782	853.17158	593.32710	906.11842	909.23439	92.32848	826.47011
215000		462.74537	231.33256	896.46283	883.10095	881.08135	867.81850	807.07340	908.94813	2.97413		816.45602
220000		438.88506	27.99640	893.11755	840.32199	886.82060	758.42364	820.96835	913.44736	6.19209		870.92498
225000		589.26226	51.76985	894.14016	825.19187	910.54587	838.28883	921.07795	904.75139	4.53860		919.72195
230000		273.07744	121.43084	897.00688	880.04915	830.69924	761.19266	882.83941	900.17764	12.87037	792.73499
235000		424.77323	73.15386	907.91356	779.58482	914.00392	897.76692	909.60927	914.52832	4.53285		891.27048
240000		451.75221	159.73390	889.45105	914.01223	907.48428	896.06892	818.45488	916.22707	9.47991		916.20889
245000		539.17954	345.18826	878.37264	883.14764	915.79867	897.09312	927.95090	924.00857	16.08004	831.72765
250000		686.92146	288.40873	891.86088	878.44903	820.51976	861.23038	886.40853	926.27522	0.00000		802.31348
255000		358.83531	303.39945	892.36169	915.26495	927.22204	827.11125	911.96916	921.52590	4.32350		919.15932
260000		345.38730	322.20653	885.12804	909.82856	919.93309	890.61540	810.38499	834.08433	3.81130		914.79335
265000		437.38898	309.11785	897.12588	886.36060	911.82234	923.71467	891.76733	918.28297	12.58494	765.28185
270000		767.15506	489.63000	876.89695	823.09662	924.03391	892.53571	923.97653	908.22651	1.34489		933.19223
275000		834.44948	405.21422	915.58583	893.37821	862.30063	893.42935	880.43488	923.63393	2.48147		842.32828
280000		806.87648	368.32524	894.84631	894.55223	911.55941	867.22854	920.91792	923.71508	97.98408	825.42823
285000		788.56220	375.56727	913.78482	895.31372	904.26207	875.65514	926.57733	893.86479	2.99003		928.78832
290000		876.88818	473.43371	912.29335	899.08005	924.10474	877.74872	891.89727	827.71379	11.67691	934.28693
295000		905.35319	397.49006	902.72036	900.09503	843.30008	897.38442	901.58870	904.08864	12.57224	901.62969
300000		891.16971	482.63147	914.39211	816.94976	922.98202	929.09226	912.08171	910.18218	5.05513		808.96494
305000		902.31941	219.86242	922.56930	911.44787	907.11224	892.85620	933.39767	925.12880	13.93515	891.45099
310000		912.07280	494.06222	907.79472	919.11466	897.90631	915.99249	905.50787	912.14962	4.27455		909.68289
315000		916.29391	528.22611	913.92636	893.82302	925.22497	919.21043	920.65525	906.99631	13.07592	917.00241
320000		903.99777	489.28301	912.17872	923.77245	814.26903	877.97396	894.01566	920.42014	98.73022	917.67384
325000		901.14356	750.72993	920.00959	923.65137	925.43014	915.09956	912.20141	829.01827	1.14625		866.02639
330000		910.37269	642.04912	925.56508	889.59426	922.15356	906.33292	907.19545	919.79025	18.39876	928.27692
335000		924.68695	648.05078	895.23513	909.81825	913.00033	910.40026	906.81021	929.11680	1.38720		923.44982
340000		919.61178	764.70958	917.15146	916.29695	928.03423	885.31007	910.95995	826.26961	99.33810	858.43437
345000		923.74789	815.64284	923.60251	921.55542	922.33414	911.81999	927.27139	930.80340	9.49309		916.17444
350000		915.87610	881.51795	928.98402	920.42782	933.05286	871.56531	939.67653	932.98540	2.99590		909.27659
355000		897.09231	844.49835	915.14849	918.52248	908.94594	831.98768	842.15745	939.95698	10.29676	932.55380
360000		908.15496	910.86558	923.99222	921.25724	885.44543	881.55228	932.94723	936.93805	191.35596	926.68545
365000		916.43765	744.44196	919.95506	833.33371	918.50306	890.28607	925.88674	832.97727	103.54385	922.99295
370000		922.20162	856.25248	856.17312	932.70990	924.39451	908.69789	933.42873	916.41499	7.47574		930.07449
375000		920.21420	883.38867	916.63776	917.18426	920.99025	895.16966	930.16294	906.69123	5.45915		927.68614
380000		917.84680	898.37398	836.77878	827.17571	927.63770	913.83169	910.94803	879.50490	6.16116		921.38945
385000		920.12233	881.62327	939.31635	908.43661	844.93270	899.23524	912.98885	907.78291	10.20931	935.57038
390000		922.44832	802.23176	885.10716	895.86373	913.63117	817.98989	931.11587	942.74279	0.00000		887.24483
395000		919.74027	895.36568	922.85254	831.42034	924.44493	884.27198	913.16272	930.44096	6.52307		837.25883
400000		928.18085	922.07845	913.58127	923.75826	937.41233	793.68369	906.71645	913.35433	0.00000		884.65714
405000		922.06936	911.54163	909.65804	825.29033	932.82670	872.85666	932.25262	927.08853	4.19879		914.69265
410000		936.88963	921.13199	916.53681	918.31394	921.77079	914.18150	925.97981	921.73753	7.77472		912.49585
415000		918.44534	895.80688	916.10394	931.90954	925.97747	911.28961	929.73865	929.12648	1.94724		919.52548
420000		913.47795	881.88744	937.76565	918.15498	927.52336	903.66078	896.59269	826.12346	5.26882		935.25051
425000		923.11114	919.77499	827.20783	836.36620	936.12621	902.45794	934.12082	933.37156	1.61653		911.02502
430000		933.94585	901.02823	924.35522	921.17703	932.67587	911.43611	927.30822	924.09923	102.97314	912.91066
435000		926.13989	919.17455	931.20273	814.20233	819.67821	850.82856	914.27685	846.23108	7.14186		882.65199
440000		922.97932	881.99379	924.34741	925.31799	919.94099	928.20502	918.81504	923.84201	0.00000		935.14538
445000		926.53369	922.75550	927.38390	922.10676	897.14474	921.38848	926.33690	903.81990	22.53376	938.48985
450000		931.13394	926.89433	936.63123	914.29481	909.28072	909.14234	924.19773	927.05325	1.42069		887.91553
455000		923.44654	834.13727	931.01371	930.95945	918.44547	928.38936	937.60563	938.48342	8.86867		900.36037
460000		912.01490	643.04535	932.71835	937.94390	916.90738	937.26385	836.18530	930.24804	102.49690	938.21044
465000		922.74431	907.99506	939.36035	918.63621	935.37513	911.40118	928.71159	819.51395	0.99232		908.69767
470000		941.02538	817.66556	929.08670	938.50543	918.81685	916.84768	808.14209	832.40813	4.08656		911.19913
475000		933.02452	924.89545	896.55328	918.56336	918.53723	901.10600	907.57345	928.60200	9.93788		833.92834
480000		920.54927	912.72923	931.72119	908.06224	921.45227	893.06987	930.16686	921.18297	104.18258	925.63277
485000		939.00942	912.04739	929.47851	920.29938	918.20430	928.21341	819.50048	939.55307	1.36558		916.37769
490000		940.94571	898.01095	836.95926	913.13971	927.50962	888.27875	923.20112	911.84946	10.13535	915.37786
495000		839.62914	905.49487	921.78694	930.72455	905.67353	933.85278	933.43622	942.65034	2.75215		916.70472
500000		931.96672	910.52653	918.70233	926.32160	927.95248	908.37638	938.80420	922.78579	197.97924	944.58796
--------------------
Env: Dmc-visual-humanoid-run
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		0.99073		0.90237		0.83332		0.95339		0.92791		0.73914		0.91062		0.99039		0.82891		0.48191
5000		0.68205		0.97080		0.81174		0.65367		1.16741		0.48244		0.88394		1.04354		1.16902		0.78291
10000		0.74362		0.99597		1.07149		0.56425		0.93161		0.71537		0.88583		1.29759		1.07584		0.51812
15000		0.68880		0.79916		1.13368		0.96337		1.24343		0.76564		1.10031		1.35060		0.79109		0.80010
20000		0.94996		1.05911		0.99334		0.82752		1.40172		1.13715		1.05832		1.08778		0.81225		1.20231
25000		0.56474		0.70376		0.59363		0.70920		1.01982		1.13816		0.93213		0.84302		0.83685		1.28186
30000		0.70093		0.79238		1.04843		0.87924		0.95155		0.61552		1.17065		1.35605		0.90569		0.87131
35000		0.89884		1.04773		1.15579		0.80104		1.19132		0.74675		1.04356		1.21906		0.64589		0.94327
40000		1.11221		1.17281		1.27819		1.26108		1.20680		0.80646		1.10543		1.15900		0.87165		1.03376
45000		1.10373		1.08254		1.02137		0.69034		0.77391		0.68862		0.97488		1.03942		0.90748		1.22412
50000		0.86999		0.84569		0.93720		0.82201		0.90400		1.28286		0.94835		1.09343		0.94407		1.26307
55000		0.64164		0.98437		0.99532		1.28789		0.88458		0.77589		1.07818		0.97312		1.15030		1.16044
60000		0.94111		0.93700		1.24631		1.08651		0.96715		0.90080		0.91200		0.98321		0.96544		1.23982
65000		0.85776		1.03526		1.56575		0.92884		1.23471		0.68130		0.72902		1.06984		1.09969		1.21758
70000		1.22813		1.22521		0.99831		1.36568		0.90400		1.49358		1.61641		1.04874		1.16184		1.14454
75000		1.12174		1.07189		1.08964		0.85780		0.82990		1.17798		1.33763		1.36473		0.96348		1.30118
80000		1.21280		0.84721		0.94643		0.88722		1.02455		1.09624		0.77402		1.33704		0.94571		1.12163
85000		1.03352		1.26594		1.25182		0.89481		0.91954		1.09182		0.85197		1.23891		0.95579		1.10926
90000		1.12401		1.26085		0.95575		1.09422		0.57927		1.25790		1.00931		1.20258		1.02327		0.85109
95000		1.17936		1.21397		1.17311		0.78761		0.80116		1.19154		1.24062		1.07816		0.88178		1.14100
100000		0.97366		1.12909		1.35236		1.03739		0.87043		0.89130		0.90064		1.08506		0.96816		0.88483
105000		1.04772		1.31681		1.19840		0.97007		1.11902		1.11973		1.27747		1.23355		1.17357		1.04923
110000		1.30044		1.04090		0.91936		1.13687		0.96853		0.98002		1.02574		0.97922		1.41498		0.94535
115000		1.11805		1.27821		1.12336		1.21715		1.04540		1.22049		1.13925		1.37698		1.38071		1.30318
120000		1.40226		1.53656		1.19762		1.17687		1.16143		0.87139		1.16064		1.21480		0.89030		1.24075
125000		1.62877		1.65666		1.50068		1.36277		1.01346		0.70240		1.16570		1.42135		0.96264		1.24137
130000		1.45403		1.21947		1.04875		1.04832		1.11392		1.08365		1.27291		1.38753		1.04800		1.05602
135000		1.23375		1.23385		1.10125		0.96532		0.96995		1.73416		1.04858		1.23891		1.46428		1.20301
140000		1.35310		1.08606		1.27751		0.85010		1.35829		0.81080		1.00684		0.72179		1.04215		1.42820
145000		1.12416		1.00335		1.31217		0.88325		1.51175		1.41956		1.03196		1.42101		1.29341		1.29221
150000		0.93345		1.66703		1.36262		1.11587		1.01387		1.53705		1.05149		1.01948		1.13826		1.38646
155000		1.27045		0.85073		1.19902		0.87077		1.08272		1.29728		1.16732		1.61387		1.19585		1.32934
160000		1.33687		1.55179		0.96368		0.79844		1.44924		0.87425		1.30123		1.15665		1.31507		1.29991
165000		1.35825		1.36398		1.00792		1.00734		1.25106		1.34890		1.18576		1.30118		1.11249		0.98674
170000		1.05611		1.20777		1.36216		1.10128		1.18773		1.35438		1.03568		1.11862		1.07368		1.17062
175000		1.36431		1.28599		1.54564		0.83968		1.24926		1.44363		1.26746		1.36490		1.18811		0.83578
180000		1.06801		1.22676		1.07284		0.73279		1.27206		1.37740		1.19683		1.23161		0.83613		1.01825
185000		1.18113		0.91552		1.61351		1.01561		0.95327		1.19295		1.21011		1.03215		1.00312		0.95325
190000		1.09774		1.36721		1.46729		1.04630		1.06365		1.04961		1.20085		1.63865		1.37943		0.95319
195000		1.21897		1.38671		1.30693		1.14023		1.02405		1.44152		1.45815		1.50248		1.13597		1.12568
200000		1.01886		1.30798		1.11397		1.05266		0.93043		1.27566		1.65319		1.23654		1.44350		1.18020
205000		1.01541		1.60255		1.19469		1.07071		1.27894		1.20870		1.58620		1.40957		0.99654		0.95939
210000		1.17516		1.08937		0.80983		0.83878		1.49743		1.44947		1.47284		1.73527		1.08124		0.92105
215000		1.60533		1.40439		1.10568		1.41802		1.70282		1.61157		1.06466		1.14136		1.65148		1.14949
220000		1.49416		1.32095		1.34522		0.88355		0.91615		1.74884		1.35403		1.23580		1.02986		1.15746
225000		1.40491		1.36078		1.33613		1.24086		1.18830		1.65770		1.00776		1.01002		1.18195		1.13803
230000		1.77210		1.54192		0.97259		1.42066		1.44350		1.23303		1.21266		1.39718		0.97798		1.27660
235000		1.46836		1.18136		1.61624		1.05260		1.24486		1.75493		1.36264		1.70500		1.55384		1.13390
240000		1.66325		1.25441		1.95623		1.30714		1.25364		1.31408		1.34994		1.11491		1.04098		1.02976
245000		1.02118		2.21437		1.26791		1.27049		1.16669		1.14555		1.32721		1.65713		0.98124		1.34513
250000		1.40430		1.24482		1.05961		1.21569		1.25189		1.38670		1.20656		1.27799		0.99216		1.24432
255000		1.35781		1.29569		1.36469		1.16661		1.21415		1.45868		1.21484		1.36693		1.22004		1.33831
260000		1.39973		1.30037		1.48659		1.10142		1.48871		1.30707		1.03809		1.26916		1.25198		1.19926
265000		1.15755		0.92935		0.99940		1.26324		1.07731		1.62906		0.92913		0.96501		1.68666		1.06985
270000		1.13558		1.30725		0.84855		0.94468		1.24038		0.72298		1.25483		1.03031		0.92818		0.97658
275000		1.11371		1.68994		1.37460		1.20744		1.42140		1.47160		1.46370		1.45677		1.35642		1.31030
280000		1.28297		1.22632		1.32726		1.07755		1.14409		1.84795		1.25539		1.22860		1.30146		1.29355
285000		1.13228		1.19608		1.23992		1.23445		1.25526		1.21097		1.10139		1.25132		1.45518		1.32330
290000		1.66171		1.84661		1.45572		1.00285		1.10496		0.97519		1.00679		1.22118		1.09741		1.51450
295000		1.43777		1.05132		1.01078		1.09287		1.21527		1.27640		1.55168		1.25984		1.25261		0.97191
300000		1.46582		1.20441		1.11039		1.55441		1.40626		1.08135		1.36720		1.32321		1.32692		1.14416
305000		1.72120		1.24309		0.93764		1.11260		1.45754		1.49185		1.34009		2.13105		1.14707		1.08470
310000		1.44633		1.23808		1.20807		1.14656		1.02954		1.50573		1.42378		1.47354		1.54310		1.18347
315000		1.16450		1.31765		1.24202		1.83689		1.33899		0.96750		1.15174		1.00574		1.62567		1.28104
320000		1.00134		1.51727		0.98128		1.36064		1.23839		1.20677		1.58175		1.34036		1.24164		1.40572
325000		1.32890		1.86758		1.47546		1.08863		1.08890		1.17862		0.91177		1.15913		1.01555		1.28543
330000		1.41588		1.52119		1.41661		1.11518		1.09852		1.37726		1.43118		2.10173		1.40333		0.75162
335000		1.35045		1.54147		1.51543		1.19350		1.42441		1.51876		1.24390		1.67559		1.36058		1.55954
340000		1.37843		1.64780		1.37702		1.64323		1.41700		1.34383		1.05110		1.30635		1.35040		1.09216
345000		1.43939		2.21835		1.59924		1.33526		1.03460		0.94116		1.08734		1.03639		1.18567		1.27880
350000		1.17681		1.22253		1.34016		1.32143		1.23134		1.36399		1.17557		1.23917		1.26410		1.43381
355000		1.00246		1.42775		1.12783		1.07765		1.42197		1.40634		1.18032		1.52134		1.30995		1.05909
360000		1.70986		1.47246		2.08119		1.02843		1.14226		1.46454		1.79702		1.78615		1.26824		1.39356
365000		1.27525		1.28364		0.95925		1.16314		1.68736		1.74599		1.17437		1.45767		1.21985		0.88826
370000		1.20339		1.60409		1.39592		1.08614		1.60480		1.32643		1.17375		1.07115		1.22731		0.94493
375000		1.31251		1.33222		1.55902		1.47454		1.56057		1.54411		1.12076		1.35394		1.31529		1.33696
380000		1.16251		1.23349		1.37274		1.55082		1.28004		1.07599		1.54947		1.13710		1.38550		1.20554
385000		1.39860		1.83963		1.35732		1.03718		1.28198		0.98477		1.12261		1.44176		1.27530		1.40581
390000		1.33853		1.76313		1.16427		1.09979		1.08454		1.29165		1.04249		1.52845		1.16351		1.32821
395000		1.33416		1.21283		1.07238		1.22128		1.69156		1.32961		1.30250		1.15823		1.48804		1.45420
400000		1.31233		0.97644		1.39929		1.31497		1.24885		1.41699		0.99314		1.24131		1.59754		1.04605
405000		1.52965		1.83521		0.83328		0.97765		1.46988		1.20345		1.14250		1.65637		1.23256		1.28924
410000		1.49570		1.25615		1.35401		1.37081		1.31836		1.22283		1.19690		1.23921		1.13971		1.77317
415000		1.35757		1.46745		1.08992		0.95776		1.27355		1.08928		1.10452		1.22800		1.21257		1.09405
420000		1.33956		1.78547		1.67116		1.44411		1.26528		1.27066		1.30035		1.15567		1.15794		1.24356
425000		1.45577		2.02718		1.17552		1.29581		1.30981		1.34936		1.27771		1.02932		1.48505		1.66357
430000		1.62091		1.95182		1.43312		1.17823		1.34528		1.10231		1.02659		1.70276		1.33595		1.30161
435000		1.38645		1.37832		1.16456		1.23700		1.51648		1.18572		1.13466		1.43027		0.99929		1.29714
440000		1.35602		1.39741		1.34481		1.38429		1.30158		1.38922		1.45252		1.50028		1.19309		1.18352
445000		1.02780		1.80231		2.17842		0.95699		1.43327		0.97639		1.39218		1.31129		1.10983		1.09535
450000		1.35068		1.38027		1.09251		0.99530		0.93813		1.31078		1.13790		1.42229		1.48435		1.70398
455000		1.17084		1.59934		1.53717		1.38157		1.19365		1.84218		1.26351		1.13386		1.41775		1.69486
460000		1.29978		1.52183		1.35397		1.17707		1.27615		1.14591		1.03433		1.33075		1.21032		1.51774
465000		1.34996		1.80831		1.35492		1.27284		1.36697		1.26765		1.38242		1.38548		1.55882		1.72453
470000		1.44061		1.15450		1.20998		1.21682		1.18848		1.27215		1.04218		1.17455		1.16138		1.51194
475000		1.37800		2.85547		2.10115		1.24106		1.90623		1.53189		1.24638		1.63879		1.08667		1.40528
480000		1.23021		1.19721		1.30917		1.45757		1.47124		1.27480		1.57473		1.15919		1.17838		1.15336
485000		1.56054		1.28428		1.52269		1.22177		1.50934		1.30783		1.16243		1.64809		1.41017		1.31926
490000		1.57296		1.06716		1.84190		1.30305		1.23875		1.51984		1.35139		1.25770		1.40897		1.02998
495000		1.45174		1.84716		1.41201		1.01607		1.99188		1.13256		1.27430		1.26595		1.25243		1.42918
500000		1.46489		1.92229		1.29084		1.29742		1.15135		1.32592		1.85433		1.52585		1.41880		1.17294
--------------------
Env: Dmc-visual-humanoid-stand
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		5.62314		5.20990		4.65595		5.48825		5.32571		4.15713		5.25750		5.68739		4.73515		2.71072
5000		3.88709		5.54270		4.61985		3.73753		6.15275		2.73480		5.04606		6.00721		6.61403		4.50671
10000		4.23223		5.76079		6.09800		3.26439		4.77070		4.07298		5.06474		7.43683		6.06430		2.94567
15000		4.12333		5.37899		5.63306		5.35496		4.95962		2.44308		5.13835		6.09783		3.67993		5.10294
20000		5.07749		6.68336		5.82884		3.66908		5.92412		4.34877		5.87685		5.39783		4.07888		3.10639
25000		3.76051		3.79772		3.35319		5.03324		5.10586		6.27647		4.28367		5.44032		4.99583		5.86421
30000		4.71317		5.19987		5.74260		5.88320		6.53972		3.49014		6.77764		5.66180		3.33773		3.34789
35000		5.60814		7.18278		6.55027		5.45702		5.01468		5.06619		4.94755		6.55013		3.28121		4.98543
40000		6.96184		7.57996		5.88858		5.92418		7.77887		4.96316		5.66655		5.47257		5.05602		5.39993
45000		6.08111		5.58618		5.32717		4.60510		3.71050		3.90105		4.95079		6.27168		5.02198		6.11622
50000		5.57281		4.89346		3.64910		5.47728		6.55714		5.36603		6.45647		5.31827		5.25851		5.89942
55000		4.62404		6.15430		4.99101		5.36690		6.16606		4.68948		6.99171		5.96217		6.37429		5.67353
60000		5.09170		6.18879		5.76589		5.24472		6.12297		4.25263		6.01414		5.35360		3.75998		6.46041
65000		4.99434		6.83775		8.27584		5.19783		6.18150		4.34412		6.03127		4.23401		6.38564		6.53479
70000		6.49124		6.47638		5.94316		6.68382		5.91202		6.22549		6.97926		7.01695		6.27961		5.30094
75000		6.32415		6.42192		5.03125		4.84364		6.41664		6.36193		7.67725		6.41483		6.42666		8.10423
80000		5.49845		5.68254		5.21780		6.42678		6.71553		7.04619		4.66037		8.24587		4.72739		6.34288
85000		6.86242		6.96126		6.47196		5.33887		6.59148		6.32003		5.76438		6.41325		4.65039		4.34026
90000		6.64906		7.19816		5.38297		6.79671		3.90604		6.01243		5.74905		7.04080		5.71881		5.15248
95000		5.71306		7.37614		4.86381		5.44269		4.68546		5.87314		8.13950		6.15655		5.88052		6.46723
100000		5.51340		6.41866		6.75048		6.61914		5.61314		4.89509		5.17416		8.92864		4.85351		4.42734
105000		4.50884		7.13859		5.83921		5.29644		5.69815		6.58125		8.14522		7.13636		6.20404		6.45564
110000		6.95142		5.48950		4.42062		6.27518		4.72564		5.98858		6.10388		5.28345		6.82158		6.67282
115000		5.97955		7.38902		5.35607		6.90293		7.19690		5.78445		6.55366		9.45089		7.47445		7.39591
120000		5.60291		6.73900		6.05349		7.50966		7.68733		5.62681		6.33241		6.45875		4.82515		7.45240
125000		6.08890		6.72300		7.03495		7.85432		6.62174		3.83915		7.58692		7.75694		5.51267		7.04501
130000		5.91730		7.15737		6.11412		5.95417		5.34648		6.15871		8.40435		8.28894		6.13794		6.26525
135000		5.80286		6.95090		3.86292		5.39881		6.39653		7.38410		5.63060		7.91317		7.12764		6.20390
140000		6.39179		5.76743		5.84021		6.22202		7.30801		4.92428		6.69750		5.00590		5.05260		8.31205
145000		6.30112		5.66836		7.79017		6.84316		7.20034		6.91146		5.20929		7.58158		6.67967		7.10493
150000		4.20422		6.67001		7.29676		7.41414		6.63630		7.51039		7.35075		5.85105		5.68297		6.81863
155000		5.66608		4.95568		8.44523		6.49424		6.94391		8.14249		6.54858		9.72402		7.56209		8.55432
